Step,AgentID,Steps to fire up
3,"(53, 98)",-1
3,"(53, 99)",-1
3,"(54, 0)",-1
3,"(54, 1)",-1
3,"(54, 2)",-1
3,"(54, 3)",-1
3,"(54, 4)",-1
3,"(54, 5)",-1
3,"(54, 6)",-1
3,"(54, 7)",-1
3,"(54, 8)",-1
3,"(54, 9)",-1
3,"(54, 10)",-1
3,"(54, 12)",-1
3,"(54, 13)",-1
3,"(54, 14)",-1
3,"(54, 15)",-1
3,"(54, 16)",-1
3,"(54, 18)",-1
3,"(54, 20)",-1
3,"(54, 21)",-1
3,"(54, 22)",-1
3,"(54, 23)",-1
3,"(54, 24)",-1
3,"(54, 25)",-1
3,"(54, 26)",-1
3,"(54, 27)",-1
3,"(54, 28)",-1
3,"(54, 29)",-1
3,"(54, 30)",-1
3,"(54, 32)",-1
3,"(54, 33)",-1
3,"(54, 34)",-1
3,"(54, 35)",-1
3,"(54, 36)",-1
3,"(54, 37)",-1
3,"(54, 39)",-1
3,"(54, 40)",-1
3,"(54, 41)",-1
3,"(54, 42)",-1
3,"(54, 43)",-1
3,"(54, 45)",-1
3,"(54, 46)",-1
3,"(54, 47)",-1
3,"(54, 48)",-1
3,"(54, 49)",-1
3,"(54, 50)",-1
3,"(54, 51)",-1
3,"(54, 55)",-1
3,"(54, 57)",-1
3,"(54, 59)",-1
3,"(54, 60)",-1
3,"(54, 61)",-1
3,"(54, 62)",-1
3,"(54, 63)",-1
3,"(54, 65)",-1
3,"(54, 66)",-1
3,"(54, 67)",-1
3,"(54, 68)",-1
3,"(54, 69)",-1
3,"(54, 70)",-1
3,"(54, 71)",-1
3,"(54, 72)",-1
3,"(54, 73)",-1
3,"(54, 74)",-1
3,"(54, 75)",-1
3,"(54, 76)",-1
3,"(54, 77)",-1
3,"(54, 78)",-1
3,"(54, 79)",-1
3,"(54, 80)",-1
3,"(54, 81)",-1
3,"(54, 82)",-1
3,"(54, 83)",-1
3,"(54, 86)",-1
3,"(54, 87)",-1
3,"(54, 88)",-1
3,"(54, 89)",-1
3,"(54, 92)",-1
3,"(54, 94)",-1
3,"(54, 95)",-1
3,"(54, 98)",-1
3,"(54, 99)",-1
3,"(55, 0)",-1
3,"(55, 2)",-1
3,"(55, 7)",-1
3,"(55, 8)",-1
3,"(55, 10)",-1
3,"(55, 11)",-1
3,"(55, 12)",-1
3,"(55, 14)",-1
3,"(55, 15)",-1
3,"(55, 16)",-1
3,"(55, 17)",-1
3,"(55, 18)",-1
3,"(55, 19)",-1
3,"(55, 21)",-1
3,"(55, 23)",-1
3,"(55, 24)",-1
3,"(55, 25)",-1
3,"(55, 26)",-1
3,"(55, 27)",-1
3,"(55, 28)",-1
3,"(55, 29)",-1
3,"(55, 30)",-1
3,"(55, 31)",-1
3,"(55, 32)",-1
3,"(55, 33)",-1
3,"(55, 34)",-1
3,"(55, 36)",-1
3,"(55, 37)",-1
3,"(55, 38)",-1
3,"(55, 39)",-1
3,"(55, 42)",-1
3,"(55, 43)",-1
3,"(55, 44)",-1
3,"(55, 45)",-1
3,"(55, 47)",-1
3,"(55, 48)",-1
3,"(55, 49)",-1
3,"(55, 50)",-1
3,"(55, 51)",-1
3,"(55, 53)",-1
3,"(55, 54)",-1
3,"(55, 55)",-1
3,"(55, 56)",-1
3,"(55, 57)",-1
3,"(55, 58)",-1
3,"(55, 60)",-1
3,"(55, 62)",-1
3,"(55, 63)",-1
3,"(55, 65)",-1
3,"(55, 66)",-1
3,"(55, 67)",-1
3,"(55, 68)",-1
3,"(55, 69)",-1
3,"(55, 70)",-1
3,"(55, 71)",-1
3,"(55, 72)",-1
3,"(55, 73)",-1
3,"(55, 74)",-1
3,"(55, 75)",-1
3,"(55, 76)",-1
3,"(55, 77)",-1
3,"(55, 78)",-1
3,"(55, 81)",-1
3,"(55, 82)",-1
3,"(55, 84)",-1
3,"(55, 85)",-1
3,"(55, 86)",-1
3,"(55, 87)",-1
3,"(55, 88)",-1
3,"(55, 89)",-1
3,"(55, 90)",-1
3,"(55, 91)",-1
3,"(55, 92)",-1
3,"(55, 95)",-1
3,"(55, 96)",-1
3,"(55, 97)",-1
3,"(55, 98)",-1
3,"(55, 99)",-1
3,"(56, 0)",-1
3,"(56, 3)",-1
3,"(56, 4)",-1
3,"(56, 5)",-1
3,"(56, 6)",-1
3,"(56, 7)",-1
3,"(56, 8)",-1
3,"(56, 10)",-1
3,"(56, 11)",-1
3,"(56, 12)",-1
3,"(56, 14)",-1
3,"(56, 15)",-1
3,"(56, 16)",-1
3,"(56, 17)",-1
3,"(56, 18)",-1
3,"(56, 20)",-1
3,"(56, 22)",-1
3,"(56, 23)",-1
3,"(56, 24)",-1
3,"(56, 25)",-1
3,"(56, 26)",-1
3,"(56, 27)",-1
3,"(56, 28)",-1
3,"(56, 29)",-1
3,"(56, 30)",-1
3,"(56, 31)",-1
3,"(56, 32)",-1
3,"(56, 33)",-1
3,"(56, 34)",-1
3,"(56, 35)",-1
3,"(56, 36)",-1
3,"(56, 37)",-1
3,"(56, 38)",-1
3,"(56, 40)",-1
3,"(56, 41)",-1
3,"(56, 43)",-1
3,"(56, 44)",-1
3,"(56, 46)",-1
3,"(56, 47)",-1
3,"(56, 48)",-1
3,"(56, 49)",-1
3,"(56, 50)",-1
3,"(56, 52)",-1
3,"(56, 53)",-1
3,"(56, 54)",-1
3,"(56, 55)",-1
3,"(56, 56)",-1
3,"(56, 57)",-1
3,"(56, 58)",-1
3,"(56, 59)",-1
3,"(56, 60)",-1
3,"(56, 64)",-1
3,"(56, 66)",-1
3,"(56, 67)",-1
3,"(56, 68)",-1
3,"(56, 69)",-1
3,"(56, 70)",-1
3,"(56, 71)",-1
3,"(56, 72)",-1
3,"(56, 73)",-1
3,"(56, 75)",-1
3,"(56, 76)",-1
3,"(56, 77)",-1
3,"(56, 78)",-1
3,"(56, 79)",-1
3,"(56, 80)",-1
3,"(56, 81)",-1
3,"(56, 82)",-1
3,"(56, 83)",-1
3,"(56, 84)",-1
3,"(56, 85)",-1
3,"(56, 87)",-1
3,"(56, 88)",-1
3,"(56, 89)",-1
3,"(56, 90)",-1
3,"(56, 91)",-1
3,"(56, 92)",-1
3,"(56, 94)",-1
3,"(56, 95)",-1
3,"(56, 96)",-1
3,"(56, 98)",-1
3,"(56, 99)",-1
3,"(57, 0)",-1
3,"(57, 1)",-1
3,"(57, 2)",-1
3,"(57, 3)",-1
3,"(57, 4)",-1
3,"(57, 6)",-1
3,"(57, 8)",-1
3,"(57, 9)",-1
3,"(57, 10)",-1
3,"(57, 11)",-1
3,"(57, 12)",-1
3,"(57, 13)",-1
3,"(57, 15)",-1
3,"(57, 16)",-1
3,"(57, 18)",-1
3,"(57, 19)",-1
3,"(57, 20)",-1
3,"(57, 21)",-1
3,"(57, 23)",-1
3,"(57, 24)",-1
3,"(57, 26)",-1
3,"(57, 27)",-1
3,"(57, 29)",-1
3,"(57, 30)",-1
3,"(57, 33)",-1
3,"(57, 34)",-1
3,"(57, 35)",-1
3,"(57, 36)",-1
3,"(57, 37)",-1
3,"(57, 39)",-1
3,"(57, 40)",-1
3,"(57, 42)",-1
3,"(57, 43)",-1
3,"(57, 44)",-1
3,"(57, 46)",-1
3,"(57, 47)",-1
3,"(57, 48)",-1
3,"(57, 49)",-1
3,"(57, 51)",-1
3,"(57, 52)",-1
3,"(57, 53)",-1
3,"(57, 54)",-1
3,"(57, 55)",-1
3,"(57, 56)",-1
3,"(57, 57)",-1
3,"(57, 58)",-1
3,"(57, 59)",-1
3,"(57, 60)",-1
3,"(57, 61)",-1
3,"(57, 62)",-1
3,"(57, 63)",-1
3,"(57, 65)",-1
3,"(57, 66)",-1
3,"(57, 67)",-1
3,"(57, 68)",-1
3,"(57, 70)",-1
3,"(57, 71)",-1
3,"(57, 72)",-1
3,"(57, 73)",-1
3,"(57, 74)",-1
3,"(57, 75)",-1
3,"(57, 76)",-1
3,"(57, 77)",-1
3,"(57, 79)",-1
3,"(57, 80)",-1
3,"(57, 81)",-1
3,"(57, 82)",-1
3,"(57, 83)",-1
3,"(57, 84)",-1
3,"(57, 85)",-1
3,"(57, 87)",-1
3,"(57, 89)",-1
3,"(57, 90)",-1
3,"(57, 91)",-1
3,"(57, 94)",-1
3,"(57, 95)",-1
3,"(57, 97)",-1
3,"(57, 98)",-1
3,"(57, 99)",-1
3,"(58, 0)",-1
3,"(58, 1)",-1
3,"(58, 2)",-1
3,"(58, 3)",-1
3,"(58, 4)",-1
3,"(58, 5)",-1
3,"(58, 6)",-1
3,"(58, 7)",-1
3,"(58, 8)",-1
3,"(58, 9)",-1
3,"(58, 10)",-1
3,"(58, 11)",-1
3,"(58, 12)",-1
3,"(58, 13)",-1
3,"(58, 15)",-1
3,"(58, 17)",-1
3,"(58, 19)",-1
3,"(58, 20)",-1
3,"(58, 22)",-1
3,"(58, 23)",-1
3,"(58, 24)",-1
3,"(58, 25)",-1
3,"(58, 26)",-1
3,"(58, 27)",-1
3,"(58, 28)",-1
3,"(58, 29)",-1
3,"(58, 30)",-1
3,"(58, 32)",-1
3,"(58, 33)",-1
3,"(58, 34)",-1
3,"(58, 35)",-1
3,"(58, 36)",-1
3,"(58, 37)",-1
3,"(58, 38)",-1
3,"(58, 39)",-1
3,"(58, 40)",-1
3,"(58, 41)",-1
3,"(58, 42)",-1
3,"(58, 43)",-1
3,"(58, 44)",-1
3,"(58, 46)",-1
3,"(58, 47)",-1
3,"(58, 48)",-1
3,"(58, 49)",-1
3,"(58, 50)",-1
3,"(58, 51)",-1
3,"(58, 53)",-1
3,"(58, 54)",-1
3,"(58, 55)",-1
3,"(58, 56)",-1
3,"(58, 57)",-1
3,"(58, 58)",-1
3,"(58, 59)",-1
3,"(58, 60)",-1
3,"(58, 61)",-1
3,"(58, 62)",-1
3,"(58, 63)",-1
3,"(58, 65)",-1
3,"(58, 66)",-1
3,"(58, 67)",-1
3,"(58, 68)",-1
3,"(58, 70)",-1
3,"(58, 71)",-1
3,"(58, 72)",-1
3,"(58, 73)",-1
3,"(58, 74)",-1
3,"(58, 75)",-1
3,"(58, 76)",-1
3,"(58, 77)",-1
3,"(58, 78)",-1
3,"(58, 79)",-1
3,"(58, 80)",-1
3,"(58, 81)",-1
3,"(58, 82)",-1
3,"(58, 83)",-1
3,"(58, 84)",-1
3,"(58, 85)",-1
3,"(58, 86)",-1
3,"(58, 87)",-1
3,"(58, 88)",-1
3,"(58, 89)",-1
3,"(58, 91)",-1
3,"(58, 92)",-1
3,"(58, 94)",-1
3,"(58, 95)",-1
3,"(58, 96)",-1
3,"(58, 97)",-1
3,"(58, 99)",-1
3,"(59, 0)",-1
3,"(59, 1)",-1
3,"(59, 2)",-1
3,"(59, 3)",-1
3,"(59, 4)",-1
3,"(59, 5)",-1
3,"(59, 6)",-1
3,"(59, 7)",-1
3,"(59, 8)",-1
3,"(59, 9)",-1
3,"(59, 11)",-1
3,"(59, 12)",-1
3,"(59, 13)",-1
3,"(59, 14)",-1
3,"(59, 15)",-1
3,"(59, 16)",-1
3,"(59, 17)",-1
3,"(59, 19)",-1
3,"(59, 20)",-1
3,"(59, 21)",-1
3,"(59, 23)",-1
3,"(59, 25)",-1
3,"(59, 26)",-1
3,"(59, 27)",-1
3,"(59, 28)",-1
3,"(59, 30)",-1
3,"(59, 31)",-1
3,"(59, 33)",-1
3,"(59, 34)",-1
3,"(59, 35)",-1
3,"(59, 37)",-1
3,"(59, 38)",-1
3,"(59, 39)",-1
3,"(59, 40)",-1
3,"(59, 41)",-1
3,"(59, 42)",-1
3,"(59, 43)",-1
3,"(59, 44)",-1
3,"(59, 45)",-1
3,"(59, 46)",-1
3,"(59, 47)",-1
3,"(59, 48)",-1
3,"(59, 49)",-1
3,"(59, 50)",-1
3,"(59, 52)",-1
3,"(59, 53)",-1
3,"(59, 54)",-1
3,"(59, 55)",-1
3,"(59, 56)",-1
3,"(59, 58)",-1
3,"(59, 59)",-1
3,"(59, 60)",-1
3,"(59, 62)",-1
3,"(59, 63)",-1
3,"(59, 64)",-1
3,"(59, 65)",-1
3,"(59, 67)",-1
3,"(59, 68)",-1
3,"(59, 69)",-1
3,"(59, 70)",-1
3,"(59, 71)",-1
3,"(59, 72)",-1
3,"(59, 73)",-1
3,"(59, 74)",-1
3,"(59, 75)",-1
3,"(59, 76)",-1
3,"(59, 77)",-1
3,"(59, 79)",-1
3,"(59, 80)",-1
3,"(59, 81)",-1
3,"(59, 82)",-1
3,"(59, 83)",-1
3,"(59, 84)",-1
3,"(59, 85)",-1
3,"(59, 87)",-1
3,"(59, 88)",-1
3,"(59, 90)",-1
3,"(59, 91)",-1
3,"(59, 92)",-1
3,"(59, 94)",-1
3,"(59, 95)",-1
3,"(59, 96)",-1
3,"(59, 98)",-1
3,"(59, 99)",-1
3,"(60, 1)",-1
3,"(60, 2)",-1
3,"(60, 4)",-1
3,"(60, 5)",-1
3,"(60, 6)",-1
3,"(60, 7)",-1
3,"(60, 8)",-1
3,"(60, 9)",-1
3,"(60, 10)",-1
3,"(60, 11)",-1
3,"(60, 12)",-1
3,"(60, 13)",-1
3,"(60, 14)",-1
3,"(60, 15)",-1
3,"(60, 16)",-1
3,"(60, 18)",-1
3,"(60, 19)",-1
3,"(60, 21)",-1
3,"(60, 22)",-1
3,"(60, 23)",-1
3,"(60, 24)",-1
3,"(60, 25)",-1
3,"(60, 27)",-1
3,"(60, 28)",-1
3,"(60, 29)",-1
3,"(60, 30)",-1
3,"(60, 31)",-1
3,"(60, 32)",-1
3,"(60, 33)",-1
3,"(60, 34)",-1
3,"(60, 35)",-1
3,"(60, 38)",-1
3,"(60, 39)",-1
3,"(60, 40)",-1
3,"(60, 41)",-1
3,"(60, 42)",-1
3,"(60, 43)",-1
3,"(60, 45)",-1
3,"(60, 46)",-1
3,"(60, 47)",-1
3,"(60, 48)",-1
3,"(60, 49)",-1
3,"(60, 50)",-1
3,"(60, 51)",-1
3,"(60, 52)",-1
3,"(60, 53)",-1
3,"(60, 54)",-1
3,"(60, 56)",-1
3,"(60, 57)",-1
3,"(60, 58)",-1
3,"(60, 59)",-1
3,"(60, 60)",-1
3,"(60, 61)",-1
3,"(60, 62)",-1
3,"(60, 64)",-1
3,"(60, 68)",-1
3,"(60, 69)",-1
3,"(60, 70)",-1
3,"(60, 72)",-1
3,"(60, 73)",-1
3,"(60, 75)",-1
3,"(60, 77)",-1
3,"(60, 81)",-1
3,"(60, 82)",-1
3,"(60, 83)",-1
3,"(60, 84)",-1
3,"(60, 85)",-1
3,"(60, 86)",-1
3,"(60, 87)",-1
3,"(60, 88)",-1
3,"(60, 89)",-1
3,"(60, 90)",-1
3,"(60, 91)",-1
3,"(60, 92)",-1
3,"(60, 94)",-1
3,"(60, 95)",-1
3,"(60, 96)",-1
3,"(60, 99)",-1
3,"(61, 0)",-1
3,"(61, 1)",-1
3,"(61, 2)",-1
3,"(61, 3)",-1
3,"(61, 6)",-1
3,"(61, 8)",-1
3,"(61, 9)",-1
3,"(61, 11)",-1
3,"(61, 12)",-1
3,"(61, 13)",-1
3,"(61, 14)",-1
3,"(61, 15)",-1
3,"(61, 16)",-1
3,"(61, 17)",-1
3,"(61, 19)",-1
3,"(61, 20)",-1
3,"(61, 21)",-1
3,"(61, 22)",-1
3,"(61, 23)",-1
3,"(61, 24)",-1
3,"(61, 25)",-1
3,"(61, 26)",-1
3,"(61, 28)",-1
3,"(61, 29)",-1
3,"(61, 30)",-1
3,"(61, 31)",-1
3,"(61, 32)",-1
3,"(61, 33)",-1
3,"(61, 34)",-1
3,"(61, 35)",-1
3,"(61, 36)",-1
3,"(61, 37)",-1
3,"(61, 38)",-1
3,"(61, 41)",-1
3,"(61, 42)",-1
3,"(61, 44)",-1
3,"(61, 45)",-1
3,"(61, 46)",-1
3,"(61, 47)",-1
3,"(61, 48)",-1
3,"(61, 49)",-1
3,"(61, 50)",-1
3,"(61, 51)",-1
3,"(61, 52)",-1
3,"(61, 53)",-1
3,"(61, 54)",-1
3,"(61, 56)",-1
3,"(61, 57)",-1
3,"(61, 58)",-1
3,"(61, 59)",-1
3,"(61, 60)",-1
3,"(61, 61)",-1
3,"(61, 62)",-1
3,"(61, 63)",-1
3,"(61, 64)",-1
3,"(61, 65)",-1
3,"(61, 66)",-1
3,"(61, 67)",-1
3,"(61, 68)",-1
3,"(61, 69)",-1
3,"(61, 70)",-1
3,"(61, 73)",-1
3,"(61, 74)",-1
3,"(61, 76)",-1
3,"(61, 77)",-1
3,"(61, 79)",-1
3,"(61, 80)",-1
3,"(61, 81)",-1
3,"(61, 84)",-1
3,"(61, 86)",-1
3,"(61, 87)",-1
3,"(61, 88)",-1
3,"(61, 90)",-1
3,"(61, 91)",-1
3,"(61, 92)",-1
3,"(61, 93)",-1
3,"(61, 94)",-1
3,"(61, 95)",-1
3,"(61, 96)",-1
3,"(61, 97)",-1
3,"(61, 98)",-1
3,"(61, 99)",-1
3,"(62, 0)",-1
3,"(62, 2)",-1
3,"(62, 3)",-1
3,"(62, 4)",-1
3,"(62, 6)",-1
3,"(62, 8)",-1
3,"(62, 10)",-1
3,"(62, 11)",-1
3,"(62, 12)",-1
3,"(62, 14)",-1
3,"(62, 15)",-1
3,"(62, 16)",-1
3,"(62, 17)",-1
3,"(62, 18)",-1
3,"(62, 19)",-1
3,"(62, 20)",-1
3,"(62, 22)",-1
3,"(62, 23)",-1
3,"(62, 24)",-1
3,"(62, 25)",-1
3,"(62, 27)",-1
3,"(62, 28)",-1
3,"(62, 29)",-1
3,"(62, 31)",-1
3,"(62, 33)",-1
3,"(62, 36)",-1
3,"(62, 37)",-1
3,"(62, 38)",-1
3,"(62, 40)",-1
3,"(62, 41)",-1
3,"(62, 42)",-1
3,"(62, 43)",-1
3,"(62, 44)",-1
3,"(62, 45)",-1
3,"(62, 47)",-1
3,"(62, 49)",-1
3,"(62, 50)",-1
3,"(62, 51)",-1
3,"(62, 52)",-1
3,"(62, 53)",-1
3,"(62, 54)",-1
3,"(62, 55)",-1
3,"(62, 56)",-1
3,"(62, 57)",-1
3,"(62, 58)",-1
3,"(62, 59)",-1
3,"(62, 60)",-1
3,"(62, 61)",-1
3,"(62, 63)",-1
3,"(62, 64)",-1
3,"(62, 65)",-1
3,"(62, 67)",-1
3,"(62, 68)",-1
3,"(62, 69)",-1
3,"(62, 70)",-1
3,"(62, 73)",-1
3,"(62, 74)",-1
3,"(62, 75)",-1
3,"(62, 76)",-1
3,"(62, 77)",-1
3,"(62, 78)",-1
3,"(62, 79)",-1
3,"(62, 80)",-1
3,"(62, 81)",-1
3,"(62, 82)",-1
3,"(62, 83)",-1
3,"(62, 84)",-1
3,"(62, 85)",-1
3,"(62, 86)",-1
3,"(62, 87)",-1
3,"(62, 88)",-1
3,"(62, 89)",-1
3,"(62, 91)",-1
3,"(62, 92)",-1
3,"(62, 93)",-1
3,"(62, 94)",-1
3,"(62, 95)",-1
3,"(62, 96)",-1
3,"(62, 97)",-1
3,"(62, 98)",-1
3,"(62, 99)",-1
3,"(63, 1)",-1
3,"(63, 2)",-1
3,"(63, 4)",-1
3,"(63, 5)",-1
3,"(63, 6)",-1
3,"(63, 7)",-1
3,"(63, 8)",-1
3,"(63, 9)",-1
3,"(63, 10)",-1
3,"(63, 11)",-1
3,"(63, 12)",-1
3,"(63, 13)",-1
3,"(63, 14)",-1
3,"(63, 17)",-1
3,"(63, 18)",-1
3,"(63, 20)",-1
3,"(63, 22)",-1
3,"(63, 23)",-1
3,"(63, 24)",-1
3,"(63, 25)",-1
3,"(63, 26)",-1
3,"(63, 27)",-1
3,"(63, 29)",-1
3,"(63, 30)",-1
3,"(63, 32)",-1
3,"(63, 33)",-1
3,"(63, 34)",-1
3,"(63, 35)",-1
3,"(63, 36)",-1
3,"(63, 37)",-1
3,"(63, 39)",-1
3,"(63, 42)",-1
3,"(63, 43)",-1
3,"(63, 47)",-1
3,"(63, 48)",-1
3,"(63, 49)",-1
3,"(63, 50)",-1
3,"(63, 51)",-1
3,"(63, 52)",-1
3,"(63, 53)",-1
3,"(63, 54)",-1
3,"(63, 55)",-1
3,"(63, 57)",-1
3,"(63, 58)",-1
3,"(63, 59)",-1
3,"(63, 62)",-1
3,"(63, 64)",-1
3,"(63, 66)",-1
3,"(63, 69)",-1
3,"(63, 70)",-1
3,"(63, 71)",-1
3,"(63, 72)",-1
3,"(63, 74)",-1
3,"(63, 75)",-1
3,"(63, 76)",-1
3,"(63, 78)",-1
3,"(63, 79)",-1
3,"(63, 80)",-1
3,"(63, 81)",-1
3,"(63, 82)",-1
3,"(63, 84)",-1
3,"(63, 85)",-1
3,"(63, 86)",-1
3,"(63, 87)",-1
3,"(63, 88)",-1
3,"(63, 89)",-1
3,"(63, 90)",-1
3,"(63, 92)",-1
3,"(63, 93)",-1
3,"(63, 94)",-1
3,"(63, 95)",-1
3,"(63, 97)",-1
3,"(63, 98)",-1
3,"(63, 99)",-1
3,"(64, 0)",-1
3,"(64, 1)",-1
3,"(64, 2)",-1
3,"(64, 3)",-1
3,"(64, 5)",-1
3,"(64, 6)",-1
3,"(64, 7)",-1
3,"(64, 9)",-1
3,"(64, 11)",-1
3,"(64, 12)",-1
3,"(64, 13)",-1
3,"(64, 14)",-1
3,"(64, 15)",-1
3,"(64, 16)",-1
3,"(64, 17)",-1
3,"(64, 18)",-1
3,"(64, 19)",-1
3,"(64, 20)",-1
3,"(64, 21)",-1
3,"(64, 22)",-1
3,"(64, 23)",-1
3,"(64, 24)",-1
3,"(64, 25)",-1
3,"(64, 27)",-1
3,"(64, 29)",-1
3,"(64, 30)",-1
3,"(64, 31)",-1
3,"(64, 34)",-1
3,"(64, 37)",-1
3,"(64, 39)",-1
3,"(64, 40)",-1
3,"(64, 41)",-1
3,"(64, 42)",-1
3,"(64, 44)",-1
3,"(64, 46)",-1
3,"(64, 47)",-1
3,"(64, 49)",-1
3,"(64, 51)",-1
3,"(64, 54)",-1
3,"(64, 56)",-1
3,"(64, 57)",-1
3,"(64, 59)",-1
3,"(64, 60)",-1
3,"(64, 61)",-1
3,"(64, 62)",-1
3,"(64, 63)",-1
3,"(64, 64)",-1
3,"(64, 66)",-1
3,"(64, 67)",-1
3,"(64, 68)",-1
3,"(64, 69)",-1
3,"(64, 70)",-1
3,"(64, 71)",-1
3,"(64, 72)",-1
3,"(64, 73)",-1
3,"(64, 74)",-1
3,"(64, 75)",-1
3,"(64, 78)",-1
3,"(64, 79)",-1
3,"(64, 80)",-1
3,"(64, 82)",-1
3,"(64, 83)",-1
3,"(64, 84)",-1
3,"(64, 86)",-1
3,"(64, 89)",-1
3,"(64, 90)",-1
3,"(64, 91)",-1
3,"(64, 92)",-1
3,"(64, 93)",-1
3,"(64, 94)",-1
3,"(64, 95)",-1
3,"(64, 96)",-1
3,"(64, 97)",-1
3,"(64, 99)",-1
3,"(65, 1)",-1
3,"(65, 2)",-1
3,"(65, 5)",-1
3,"(65, 6)",-1
3,"(65, 7)",-1
3,"(65, 8)",-1
3,"(65, 9)",-1
3,"(65, 10)",-1
3,"(65, 11)",-1
3,"(65, 12)",-1
3,"(65, 13)",-1
3,"(65, 14)",-1
3,"(65, 15)",-1
3,"(65, 16)",-1
3,"(65, 17)",-1
3,"(65, 18)",-1
3,"(65, 20)",-1
3,"(65, 21)",-1
3,"(65, 22)",-1
3,"(65, 23)",-1
3,"(65, 24)",-1
3,"(65, 26)",-1
3,"(65, 27)",-1
3,"(65, 30)",-1
3,"(65, 31)",-1
3,"(65, 33)",-1
3,"(65, 34)",-1
3,"(65, 35)",-1
3,"(65, 36)",-1
3,"(65, 37)",-1
3,"(65, 38)",-1
3,"(65, 39)",-1
3,"(65, 40)",-1
3,"(65, 42)",-1
3,"(65, 43)",-1
3,"(65, 44)",-1
3,"(65, 45)",-1
3,"(65, 46)",-1
3,"(65, 47)",-1
3,"(65, 48)",-1
3,"(65, 49)",-1
3,"(65, 50)",-1
3,"(65, 51)",-1
3,"(65, 52)",-1
3,"(65, 53)",-1
3,"(65, 54)",-1
3,"(65, 55)",-1
3,"(65, 56)",-1
3,"(65, 57)",-1
3,"(65, 58)",-1
3,"(65, 60)",-1
3,"(65, 62)",-1
3,"(65, 63)",-1
3,"(65, 64)",-1
3,"(65, 65)",-1
3,"(65, 66)",-1
3,"(65, 67)",-1
3,"(65, 68)",-1
3,"(65, 69)",-1
3,"(65, 70)",-1
3,"(65, 71)",-1
3,"(65, 72)",-1
3,"(65, 73)",-1
3,"(65, 74)",-1
3,"(65, 75)",-1
3,"(65, 76)",-1
3,"(65, 77)",-1
3,"(65, 78)",-1
3,"(65, 79)",-1
3,"(65, 80)",-1
3,"(65, 81)",-1
3,"(65, 82)",-1
3,"(65, 83)",-1
3,"(65, 86)",-1
3,"(65, 87)",-1
3,"(65, 92)",-1
3,"(65, 93)",-1
3,"(65, 94)",-1
3,"(65, 96)",-1
3,"(65, 97)",-1
3,"(65, 98)",-1
3,"(65, 99)",-1
3,"(66, 0)",-1
3,"(66, 1)",-1
3,"(66, 2)",-1
3,"(66, 3)",-1
3,"(66, 4)",-1
3,"(66, 5)",-1
3,"(66, 7)",-1
3,"(66, 8)",-1
3,"(66, 9)",-1
3,"(66, 10)",-1
3,"(66, 11)",-1
3,"(66, 12)",-1
3,"(66, 13)",-1
3,"(66, 14)",-1
3,"(66, 19)",-1
3,"(66, 20)",-1
3,"(66, 21)",-1
3,"(66, 23)",-1
3,"(66, 24)",-1
3,"(66, 27)",-1
3,"(66, 28)",-1
3,"(66, 29)",-1
3,"(66, 30)",-1
3,"(66, 31)",-1
3,"(66, 32)",-1
3,"(66, 33)",-1
3,"(66, 34)",-1
3,"(66, 35)",-1
3,"(66, 36)",-1
3,"(66, 37)",-1
3,"(66, 38)",-1
3,"(66, 39)",-1
3,"(66, 40)",-1
3,"(66, 41)",-1
3,"(66, 42)",-1
3,"(66, 43)",-1
3,"(66, 44)",-1
3,"(66, 45)",-1
3,"(66, 48)",-1
3,"(66, 49)",-1
3,"(66, 50)",-1
3,"(66, 51)",-1
3,"(66, 52)",-1
3,"(66, 53)",-1
3,"(66, 54)",-1
3,"(66, 55)",-1
3,"(66, 56)",-1
3,"(66, 57)",-1
3,"(66, 59)",-1
3,"(66, 61)",-1
3,"(66, 62)",-1
3,"(66, 63)",-1
3,"(66, 64)",-1
3,"(66, 67)",-1
3,"(66, 68)",-1
3,"(66, 69)",-1
3,"(66, 70)",-1
3,"(66, 71)",-1
3,"(66, 72)",-1
3,"(66, 73)",-1
3,"(66, 74)",-1
3,"(66, 76)",-1
3,"(66, 77)",-1
3,"(66, 78)",-1
3,"(66, 81)",-1
3,"(66, 82)",-1
3,"(66, 83)",-1
3,"(66, 84)",-1
3,"(66, 86)",-1
3,"(66, 87)",-1
3,"(66, 88)",-1
3,"(66, 89)",-1
3,"(66, 90)",-1
3,"(66, 91)",-1
3,"(66, 92)",-1
3,"(66, 94)",-1
3,"(66, 95)",-1
3,"(66, 97)",-1
3,"(66, 99)",-1
3,"(67, 0)",-1
3,"(67, 1)",-1
3,"(67, 2)",-1
3,"(67, 3)",-1
3,"(67, 4)",-1
3,"(67, 7)",-1
3,"(67, 8)",-1
3,"(67, 11)",-1
3,"(67, 12)",-1
3,"(67, 13)",-1
3,"(67, 14)",-1
3,"(67, 15)",-1
3,"(67, 16)",-1
3,"(67, 17)",-1
3,"(67, 18)",-1
3,"(67, 19)",-1
3,"(67, 20)",-1
3,"(67, 21)",-1
3,"(67, 22)",-1
3,"(67, 23)",-1
3,"(67, 26)",-1
3,"(67, 29)",-1
3,"(67, 30)",-1
3,"(67, 31)",-1
3,"(67, 32)",-1
3,"(67, 34)",-1
3,"(67, 35)",-1
3,"(67, 37)",-1
3,"(67, 38)",-1
3,"(67, 39)",-1
3,"(67, 40)",-1
