Step,AgentID,State
5,"(76, 89)",-1
5,"(76, 91)",-1
5,"(76, 92)",-1
5,"(76, 93)",-1
5,"(76, 94)",-1
5,"(76, 95)",-1
5,"(76, 96)",-1
5,"(76, 97)",-1
5,"(76, 98)",-1
5,"(76, 99)",-1
5,"(77, 1)",-1
5,"(77, 2)",-1
5,"(77, 3)",-1
5,"(77, 5)",-1
5,"(77, 9)",-1
5,"(77, 10)",-1
5,"(77, 11)",-1
5,"(77, 12)",-1
5,"(77, 13)",-1
5,"(77, 16)",-1
5,"(77, 17)",-1
5,"(77, 18)",-1
5,"(77, 20)",-1
5,"(77, 24)",-1
5,"(77, 25)",-1
5,"(77, 26)",-1
5,"(77, 27)",-1
5,"(77, 28)",-1
5,"(77, 31)",-1
5,"(77, 34)",-1
5,"(77, 35)",-1
5,"(77, 36)",-1
5,"(77, 40)",-1
5,"(77, 41)",-1
5,"(77, 42)",-1
5,"(77, 44)",-1
5,"(77, 45)",-1
5,"(77, 47)",-1
5,"(77, 48)",-1
5,"(77, 49)",-1
5,"(77, 51)",-1
5,"(77, 53)",-1
5,"(77, 55)",-1
5,"(77, 56)",-1
5,"(77, 57)",-1
5,"(77, 58)",-1
5,"(77, 59)",-1
5,"(77, 62)",-1
5,"(77, 63)",-1
5,"(77, 64)",-1
5,"(77, 65)",-1
5,"(77, 67)",-1
5,"(77, 69)",-1
5,"(77, 70)",-1
5,"(77, 71)",-1
5,"(77, 73)",-1
5,"(77, 74)",-1
5,"(77, 76)",-1
5,"(77, 77)",-1
5,"(77, 78)",-1
5,"(77, 79)",-1
5,"(77, 80)",-1
5,"(77, 83)",-1
5,"(77, 84)",-1
5,"(77, 85)",-1
5,"(77, 87)",-1
5,"(77, 88)",-1
5,"(77, 89)",-1
5,"(77, 93)",-1
5,"(77, 94)",-1
5,"(77, 95)",-1
5,"(77, 97)",-1
5,"(78, 0)",-1
5,"(78, 1)",-1
5,"(78, 3)",-1
5,"(78, 4)",-1
5,"(78, 6)",-1
5,"(78, 7)",-1
5,"(78, 8)",-1
5,"(78, 10)",-1
5,"(78, 11)",-1
5,"(78, 13)",-1
5,"(78, 14)",-1
5,"(78, 17)",-1
5,"(78, 19)",-1
5,"(78, 20)",-1
5,"(78, 21)",-1
5,"(78, 23)",-1
5,"(78, 24)",-1
5,"(78, 25)",-1
5,"(78, 26)",-1
5,"(78, 27)",-1
5,"(78, 28)",-1
5,"(78, 29)",-1
5,"(78, 30)",-1
5,"(78, 31)",-1
5,"(78, 32)",-1
5,"(78, 35)",-1
5,"(78, 37)",-1
5,"(78, 38)",-1
5,"(78, 39)",-1
5,"(78, 40)",-1
5,"(78, 41)",-1
5,"(78, 42)",-1
5,"(78, 43)",-1
5,"(78, 44)",-1
5,"(78, 46)",-1
5,"(78, 47)",-1
5,"(78, 49)",-1
5,"(78, 50)",-1
5,"(78, 51)",-1
5,"(78, 52)",-1
5,"(78, 53)",-1
5,"(78, 54)",-1
5,"(78, 56)",-1
5,"(78, 58)",-1
5,"(78, 59)",-1
5,"(78, 60)",-1
5,"(78, 61)",-1
5,"(78, 62)",-1
5,"(78, 64)",-1
5,"(78, 70)",-1
5,"(78, 72)",-1
5,"(78, 73)",-1
5,"(78, 75)",-1
5,"(78, 76)",-1
5,"(78, 77)",-1
5,"(78, 78)",-1
5,"(78, 79)",-1
5,"(78, 80)",-1
5,"(78, 81)",-1
5,"(78, 82)",-1
5,"(78, 83)",-1
5,"(78, 85)",-1
5,"(78, 86)",-1
5,"(78, 87)",-1
5,"(78, 88)",-1
5,"(78, 89)",-1
5,"(78, 90)",-1
5,"(78, 91)",-1
5,"(78, 93)",-1
5,"(78, 95)",-1
5,"(78, 96)",-1
5,"(78, 99)",-1
5,"(79, 0)",-1
5,"(79, 1)",-1
5,"(79, 3)",-1
5,"(79, 4)",-1
5,"(79, 5)",-1
5,"(79, 6)",-1
5,"(79, 7)",-1
5,"(79, 9)",-1
5,"(79, 10)",-1
5,"(79, 12)",-1
5,"(79, 14)",-1
5,"(79, 16)",-1
5,"(79, 19)",-1
5,"(79, 20)",-1
5,"(79, 22)",-1
5,"(79, 25)",-1
5,"(79, 26)",-1
5,"(79, 28)",-1
5,"(79, 29)",-1
5,"(79, 30)",-1
5,"(79, 31)",-1
5,"(79, 32)",-1
5,"(79, 33)",-1
5,"(79, 34)",-1
5,"(79, 35)",-1
5,"(79, 36)",-1
5,"(79, 37)",-1
5,"(79, 39)",-1
5,"(79, 40)",-1
5,"(79, 42)",-1
5,"(79, 43)",-1
5,"(79, 44)",-1
5,"(79, 45)",-1
5,"(79, 47)",-1
5,"(79, 48)",-1
5,"(79, 53)",-1
5,"(79, 54)",-1
5,"(79, 55)",-1
5,"(79, 56)",-1
5,"(79, 57)",-1
5,"(79, 58)",-1
5,"(79, 60)",-1
5,"(79, 63)",-1
5,"(79, 64)",-1
5,"(79, 66)",-1
5,"(79, 67)",-1
5,"(79, 70)",-1
5,"(79, 71)",-1
5,"(79, 73)",-1
5,"(79, 78)",-1
5,"(79, 79)",-1
5,"(79, 81)",-1
5,"(79, 82)",-1
5,"(79, 83)",-1
5,"(79, 84)",-1
5,"(79, 85)",-1
5,"(79, 86)",-1
5,"(79, 87)",-1
5,"(79, 88)",-1
5,"(79, 90)",-1
5,"(79, 91)",-1
5,"(79, 92)",-1
5,"(79, 93)",-1
5,"(79, 95)",-1
5,"(79, 96)",-1
5,"(79, 99)",-1
5,"(80, 1)",-1
5,"(80, 4)",-1
5,"(80, 6)",-1
5,"(80, 7)",-1
5,"(80, 9)",-1
5,"(80, 12)",-1
5,"(80, 13)",-1
5,"(80, 15)",-1
5,"(80, 16)",-1
5,"(80, 17)",-1
5,"(80, 19)",-1
5,"(80, 20)",-1
5,"(80, 22)",-1
5,"(80, 24)",-1
5,"(80, 26)",-1
5,"(80, 27)",-1
5,"(80, 28)",-1
5,"(80, 30)",-1
5,"(80, 31)",-1
5,"(80, 32)",-1
5,"(80, 33)",-1
5,"(80, 35)",-1
5,"(80, 36)",-1
5,"(80, 37)",-1
5,"(80, 38)",-1
5,"(80, 39)",-1
5,"(80, 42)",-1
5,"(80, 43)",-1
5,"(80, 46)",-1
5,"(80, 49)",-1
5,"(80, 50)",-1
5,"(80, 51)",-1
5,"(80, 52)",-1
5,"(80, 53)",-1
5,"(80, 56)",-1
5,"(80, 57)",-1
5,"(80, 58)",-1
5,"(80, 61)",-1
5,"(80, 63)",-1
5,"(80, 64)",-1
5,"(80, 65)",-1
5,"(80, 67)",-1
5,"(80, 68)",-1
5,"(80, 70)",-1
5,"(80, 74)",-1
5,"(80, 75)",-1
5,"(80, 76)",-1
5,"(80, 77)",-1
5,"(80, 78)",-1
5,"(80, 79)",-1
5,"(80, 81)",-1
5,"(80, 82)",-1
5,"(80, 83)",-1
5,"(80, 85)",-1
5,"(80, 87)",-1
5,"(80, 93)",-1
5,"(80, 94)",-1
5,"(80, 95)",-1
5,"(80, 97)",-1
5,"(80, 99)",-1
5,"(81, 0)",-1
5,"(81, 1)",-1
5,"(81, 2)",-1
5,"(81, 6)",-1
5,"(81, 7)",-1
5,"(81, 8)",-1
5,"(81, 9)",-1
5,"(81, 11)",-1
5,"(81, 14)",-1
5,"(81, 19)",-1
5,"(81, 20)",-1
5,"(81, 21)",-1
5,"(81, 22)",-1
5,"(81, 23)",-1
5,"(81, 24)",-1
5,"(81, 25)",-1
5,"(81, 27)",-1
5,"(81, 29)",-1
5,"(81, 30)",-1
5,"(81, 36)",-1
5,"(81, 38)",-1
5,"(81, 39)",-1
5,"(81, 40)",-1
5,"(81, 41)",-1
5,"(81, 44)",-1
5,"(81, 46)",-1
5,"(81, 48)",-1
5,"(81, 49)",-1
5,"(81, 52)",-1
5,"(81, 54)",-1
5,"(81, 55)",-1
5,"(81, 56)",-1
5,"(81, 57)",-1
5,"(81, 58)",-1
5,"(81, 62)",-1
5,"(81, 63)",-1
5,"(81, 65)",-1
5,"(81, 66)",-1
5,"(81, 67)",-1
5,"(81, 69)",-1
5,"(81, 70)",-1
5,"(81, 71)",-1
5,"(81, 73)",-1
5,"(81, 74)",-1
5,"(81, 75)",-1
5,"(81, 76)",-1
5,"(81, 78)",-1
5,"(81, 79)",-1
5,"(81, 81)",-1
5,"(81, 83)",-1
5,"(81, 84)",-1
5,"(81, 85)",-1
5,"(81, 87)",-1
5,"(81, 88)",-1
5,"(81, 89)",-1
5,"(81, 90)",-1
5,"(81, 92)",-1
5,"(81, 95)",-1
5,"(81, 96)",-1
5,"(81, 97)",-1
5,"(81, 98)",-1
5,"(81, 99)",-1
5,"(82, 0)",-1
5,"(82, 1)",-1
5,"(82, 5)",-1
5,"(82, 8)",-1
5,"(82, 10)",-1
5,"(82, 11)",-1
5,"(82, 15)",-1
5,"(82, 17)",-1
5,"(82, 18)",-1
5,"(82, 20)",-1
5,"(82, 21)",-1
5,"(82, 22)",-1
5,"(82, 23)",-1
5,"(82, 28)",-1
5,"(82, 31)",-1
5,"(82, 32)",-1
5,"(82, 33)",-1
5,"(82, 36)",-1
5,"(82, 37)",-1
5,"(82, 38)",-1
5,"(82, 39)",-1
5,"(82, 42)",-1
5,"(82, 43)",-1
5,"(82, 44)",-1
5,"(82, 45)",-1
5,"(82, 46)",-1
5,"(82, 49)",-1
5,"(82, 50)",-1
5,"(82, 54)",-1
5,"(82, 56)",-1
5,"(82, 57)",-1
5,"(82, 58)",-1
5,"(82, 59)",-1
5,"(82, 60)",-1
5,"(82, 61)",-1
5,"(82, 62)",-1
5,"(82, 64)",-1
5,"(82, 65)",-1
5,"(82, 68)",-1
5,"(82, 69)",-1
5,"(82, 71)",-1
5,"(82, 75)",-1
5,"(82, 76)",-1
5,"(82, 78)",-1
5,"(82, 79)",-1
5,"(82, 80)",-1
5,"(82, 82)",-1
5,"(82, 83)",-1
5,"(82, 84)",-1
5,"(82, 87)",-1
5,"(82, 88)",-1
5,"(82, 91)",-1
5,"(82, 94)",-1
5,"(82, 96)",-1
5,"(82, 98)",-1
5,"(82, 99)",-1
5,"(83, 0)",-1
5,"(83, 2)",-1
5,"(83, 3)",-1
5,"(83, 6)",-1
5,"(83, 7)",-1
5,"(83, 9)",-1
5,"(83, 12)",-1
5,"(83, 15)",-1
5,"(83, 16)",-1
5,"(83, 18)",-1
5,"(83, 21)",-1
5,"(83, 22)",-1
5,"(83, 24)",-1
5,"(83, 26)",-1
5,"(83, 29)",-1
5,"(83, 30)",-1
5,"(83, 31)",-1
5,"(83, 32)",-1
5,"(83, 33)",-1
5,"(83, 34)",-1
5,"(83, 35)",-1
5,"(83, 39)",-1
5,"(83, 40)",-1
5,"(83, 42)",-1
5,"(83, 43)",-1
5,"(83, 44)",-1
5,"(83, 46)",-1
5,"(83, 47)",-1
5,"(83, 48)",-1
5,"(83, 49)",-1
5,"(83, 50)",-1
5,"(83, 51)",-1
5,"(83, 53)",-1
5,"(83, 54)",-1
5,"(83, 56)",-1
5,"(83, 57)",-1
5,"(83, 58)",-1
5,"(83, 59)",-1
5,"(83, 61)",-1
5,"(83, 63)",-1
5,"(83, 64)",-1
5,"(83, 69)",-1
5,"(83, 70)",-1
5,"(83, 71)",-1
5,"(83, 72)",-1
5,"(83, 73)",-1
5,"(83, 77)",-1
5,"(83, 78)",-1
5,"(83, 79)",-1
5,"(83, 81)",-1
5,"(83, 82)",-1
5,"(83, 83)",-1
5,"(83, 87)",-1
5,"(83, 88)",-1
5,"(83, 94)",-1
5,"(83, 95)",-1
5,"(83, 96)",-1
5,"(83, 97)",-1
5,"(83, 98)",-1
5,"(83, 99)",-1
5,"(84, 1)",-1
5,"(84, 2)",-1
5,"(84, 3)",-1
5,"(84, 5)",-1
5,"(84, 6)",-1
5,"(84, 8)",-1
5,"(84, 10)",-1
5,"(84, 12)",-1
5,"(84, 14)",-1
5,"(84, 15)",-1
5,"(84, 17)",-1
5,"(84, 18)",-1
5,"(84, 19)",-1
5,"(84, 20)",-1
5,"(84, 21)",-1
5,"(84, 22)",-1
5,"(84, 26)",-1
5,"(84, 27)",-1
5,"(84, 30)",-1
5,"(84, 31)",-1
5,"(84, 32)",-1
5,"(84, 34)",-1
5,"(84, 35)",-1
5,"(84, 36)",-1
5,"(84, 37)",-1
5,"(84, 41)",-1
5,"(84, 42)",-1
5,"(84, 43)",-1
5,"(84, 44)",-1
5,"(84, 46)",-1
5,"(84, 47)",-1
5,"(84, 49)",-1
5,"(84, 51)",-1
5,"(84, 52)",-1
5,"(84, 54)",-1
5,"(84, 55)",-1
5,"(84, 56)",-1
5,"(84, 58)",-1
5,"(84, 59)",-1
5,"(84, 60)",-1
5,"(84, 61)",-1
5,"(84, 63)",-1
5,"(84, 64)",-1
5,"(84, 65)",-1
5,"(84, 66)",-1
5,"(84, 67)",-1
5,"(84, 70)",-1
5,"(84, 71)",-1
5,"(84, 73)",-1
5,"(84, 74)",-1
5,"(84, 76)",-1
5,"(84, 78)",-1
5,"(84, 79)",-1
5,"(84, 80)",-1
5,"(84, 82)",-1
5,"(84, 85)",-1
5,"(84, 90)",-1
5,"(84, 91)",-1
5,"(84, 92)",-1
5,"(84, 93)",-1
5,"(84, 94)",-1
5,"(84, 95)",-1
5,"(84, 96)",-1
5,"(84, 98)",-1
5,"(84, 99)",-1
5,"(85, 1)",-1
5,"(85, 2)",-1
5,"(85, 3)",-1
5,"(85, 4)",-1
5,"(85, 5)",-1
5,"(85, 6)",-1
5,"(85, 7)",-1
5,"(85, 8)",-1
5,"(85, 11)",-1
5,"(85, 12)",-1
5,"(85, 13)",-1
5,"(85, 14)",-1
5,"(85, 15)",-1
5,"(85, 17)",-1
5,"(85, 18)",-1
5,"(85, 19)",-1
5,"(85, 22)",-1
5,"(85, 24)",-1
5,"(85, 25)",-1
5,"(85, 26)",-1
5,"(85, 27)",-1
5,"(85, 28)",-1
5,"(85, 29)",-1
5,"(85, 30)",-1
5,"(85, 32)",-1
5,"(85, 36)",-1
5,"(85, 37)",-1
5,"(85, 38)",-1
5,"(85, 39)",-1
5,"(85, 40)",-1
5,"(85, 41)",-1
5,"(85, 42)",-1
5,"(85, 44)",-1
5,"(85, 46)",-1
5,"(85, 47)",-1
5,"(85, 49)",-1
5,"(85, 50)",-1
5,"(85, 51)",-1
5,"(85, 52)",-1
5,"(85, 53)",-1
5,"(85, 54)",-1
5,"(85, 55)",-1
5,"(85, 56)",-1
5,"(85, 57)",-1
5,"(85, 58)",-1
5,"(85, 59)",-1
5,"(85, 60)",-1
5,"(85, 62)",-1
5,"(85, 66)",-1
5,"(85, 67)",-1
5,"(85, 68)",-1
5,"(85, 70)",-1
5,"(85, 71)",-1
5,"(85, 72)",-1
5,"(85, 73)",-1
5,"(85, 74)",-1
5,"(85, 75)",-1
5,"(85, 76)",-1
5,"(85, 77)",-1
5,"(85, 78)",-1
5,"(85, 79)",-1
5,"(85, 81)",-1
5,"(85, 82)",-1
5,"(85, 83)",-1
5,"(85, 84)",-1
5,"(85, 86)",-1
5,"(85, 87)",-1
5,"(85, 88)",-1
5,"(85, 89)",-1
5,"(85, 90)",-1
5,"(85, 91)",-1
5,"(85, 93)",-1
5,"(85, 95)",-1
5,"(85, 96)",-1
5,"(85, 97)",-1
5,"(85, 98)",-1
5,"(85, 99)",-1
5,"(86, 1)",-1
5,"(86, 2)",-1
5,"(86, 3)",-1
5,"(86, 5)",-1
5,"(86, 6)",-1
5,"(86, 7)",-1
5,"(86, 12)",-1
5,"(86, 13)",-1
5,"(86, 14)",-1
5,"(86, 16)",-1
5,"(86, 17)",-1
5,"(86, 18)",-1
5,"(86, 19)",-1
5,"(86, 21)",-1
5,"(86, 22)",-1
5,"(86, 24)",-1
5,"(86, 28)",-1
5,"(86, 29)",-1
5,"(86, 31)",-1
5,"(86, 32)",-1
5,"(86, 33)",-1
5,"(86, 35)",-1
5,"(86, 37)",-1
5,"(86, 38)",-1
5,"(86, 39)",-1
5,"(86, 40)",-1
5,"(86, 41)",-1
5,"(86, 42)",-1
5,"(86, 43)",-1
5,"(86, 45)",-1
5,"(86, 48)",-1
5,"(86, 50)",-1
5,"(86, 51)",-1
5,"(86, 53)",-1
5,"(86, 54)",-1
5,"(86, 55)",-1
5,"(86, 56)",-1
5,"(86, 57)",-1
5,"(86, 61)",-1
5,"(86, 62)",-1
5,"(86, 63)",-1
5,"(86, 64)",-1
5,"(86, 68)",-1
5,"(86, 69)",-1
5,"(86, 70)",-1
5,"(86, 72)",-1
5,"(86, 73)",-1
5,"(86, 77)",-1
5,"(86, 82)",-1
5,"(86, 85)",-1
5,"(86, 87)",-1
5,"(86, 88)",-1
5,"(86, 89)",-1
5,"(86, 90)",-1
5,"(86, 91)",-1
5,"(86, 93)",-1
5,"(86, 96)",-1
5,"(86, 97)",-1
5,"(86, 98)",-1
5,"(86, 99)",-1
5,"(87, 0)",-1
5,"(87, 1)",-1
5,"(87, 2)",-1
5,"(87, 4)",-1
5,"(87, 5)",-1
5,"(87, 6)",-1
5,"(87, 7)",-1
5,"(87, 8)",-1
5,"(87, 9)",-1
5,"(87, 13)",-1
5,"(87, 16)",-1
5,"(87, 17)",-1
5,"(87, 18)",-1
5,"(87, 19)",-1
5,"(87, 20)",-1
5,"(87, 21)",-1
5,"(87, 22)",-1
5,"(87, 24)",-1
5,"(87, 27)",-1
5,"(87, 28)",-1
5,"(87, 29)",-1
5,"(87, 30)",-1
5,"(87, 31)",-1
5,"(87, 38)",-1
5,"(87, 39)",-1
5,"(87, 40)",-1
5,"(87, 41)",-1
5,"(87, 43)",-1
5,"(87, 46)",-1
5,"(87, 47)",-1
5,"(87, 49)",-1
5,"(87, 50)",-1
5,"(87, 51)",-1
5,"(87, 52)",-1
5,"(87, 53)",-1
5,"(87, 54)",-1
5,"(87, 56)",-1
5,"(87, 57)",-1
5,"(87, 58)",-1
5,"(87, 59)",-1
5,"(87, 60)",-1
5,"(87, 61)",-1
5,"(87, 62)",-1
5,"(87, 65)",-1
5,"(87, 66)",-1
5,"(87, 68)",-1
5,"(87, 69)",-1
5,"(87, 70)",-1
5,"(87, 72)",-1
5,"(87, 73)",-1
5,"(87, 74)",-1
5,"(87, 75)",-1
5,"(87, 76)",-1
5,"(87, 78)",-1
5,"(87, 79)",-1
5,"(87, 80)",-1
5,"(87, 83)",-1
5,"(87, 84)",-1
5,"(87, 85)",-1
5,"(87, 86)",-1
5,"(87, 87)",-1
5,"(87, 88)",-1
5,"(87, 89)",-1
5,"(87, 91)",-1
5,"(87, 93)",-1
5,"(87, 94)",-1
5,"(87, 95)",-1
5,"(88, 0)",-1
5,"(88, 1)",-1
5,"(88, 4)",-1
5,"(88, 5)",-1
5,"(88, 6)",-1
5,"(88, 9)",-1
5,"(88, 10)",-1
5,"(88, 11)",-1
5,"(88, 12)",-1
5,"(88, 13)",-1
5,"(88, 14)",-1
5,"(88, 15)",-1
5,"(88, 16)",-1
5,"(88, 18)",-1
5,"(88, 21)",-1
5,"(88, 22)",-1
5,"(88, 23)",-1
5,"(88, 24)",-1
5,"(88, 25)",-1
5,"(88, 27)",-1
5,"(88, 28)",-1
5,"(88, 29)",-1
5,"(88, 30)",-1
5,"(88, 31)",-1
5,"(88, 32)",-1
5,"(88, 33)",-1
5,"(88, 34)",-1
5,"(88, 35)",-1
5,"(88, 36)",-1
5,"(88, 37)",-1
5,"(88, 38)",-1
5,"(88, 39)",-1
5,"(88, 42)",-1
5,"(88, 43)",-1
5,"(88, 44)",-1
5,"(88, 45)",-1
5,"(88, 46)",-1
5,"(88, 49)",-1
5,"(88, 51)",-1
5,"(88, 52)",-1
5,"(88, 53)",-1
5,"(88, 54)",-1
5,"(88, 55)",-1
5,"(88, 57)",-1
5,"(88, 58)",-1
5,"(88, 59)",-1
5,"(88, 62)",-1
5,"(88, 63)",-1
5,"(88, 64)",-1
5,"(88, 65)",-1
5,"(88, 66)",-1
5,"(88, 67)",-1
5,"(88, 68)",-1
5,"(88, 69)",-1
5,"(88, 73)",-1
5,"(88, 75)",-1
5,"(88, 77)",-1
5,"(88, 78)",-1
5,"(88, 79)",-1
5,"(88, 80)",-1
5,"(88, 81)",-1
5,"(88, 82)",-1
5,"(88, 83)",-1
5,"(88, 84)",-1
5,"(88, 85)",-1
5,"(88, 87)",-1
5,"(88, 88)",-1
5,"(88, 89)",-1
5,"(88, 90)",-1
5,"(88, 91)",-1
5,"(88, 93)",-1
5,"(88, 94)",-1
5,"(88, 95)",-1
5,"(88, 96)",-1
5,"(88, 97)",-1
5,"(88, 98)",-1
5,"(88, 99)",-1
5,"(89, 0)",-1
5,"(89, 2)",-1
5,"(89, 3)",-1
5,"(89, 5)",-1
5,"(89, 6)",-1
5,"(89, 9)",-1
5,"(89, 10)",-1
5,"(89, 13)",-1
5,"(89, 14)",-1
5,"(89, 15)",-1
5,"(89, 17)",-1
5,"(89, 18)",-1
5,"(89, 19)",-1
5,"(89, 20)",-1
5,"(89, 22)",-1
5,"(89, 23)",-1
5,"(89, 25)",-1
5,"(89, 26)",-1
5,"(89, 27)",-1
5,"(89, 30)",-1
5,"(89, 33)",-1
5,"(89, 34)",-1
5,"(89, 35)",-1
5,"(89, 37)",-1
5,"(89, 38)",-1
5,"(89, 39)",-1
5,"(89, 40)",-1
5,"(89, 41)",-1
5,"(89, 42)",-1
5,"(89, 43)",-1
5,"(89, 45)",-1
5,"(89, 47)",-1
5,"(89, 48)",-1
5,"(89, 50)",-1
5,"(89, 52)",-1
5,"(89, 53)",-1
5,"(89, 55)",-1
5,"(89, 56)",-1
5,"(89, 57)",-1
5,"(89, 59)",-1
5,"(89, 61)",-1
5,"(89, 62)",-1
5,"(89, 63)",-1
5,"(89, 64)",-1
5,"(89, 66)",-1
5,"(89, 67)",-1
5,"(89, 70)",-1
5,"(89, 72)",-1
5,"(89, 73)",-1
5,"(89, 75)",-1
5,"(89, 76)",-1
5,"(89, 77)",-1
5,"(89, 78)",-1
5,"(89, 80)",-1
5,"(89, 82)",-1
5,"(89, 83)",-1
5,"(89, 87)",-1
5,"(89, 90)",-1
5,"(89, 91)",-1
5,"(89, 93)",-1
5,"(89, 94)",-1
5,"(89, 95)",-1
5,"(89, 97)",-1
5,"(89, 98)",-1
5,"(89, 99)",-1
5,"(90, 0)",-1
5,"(90, 1)",-1
5,"(90, 2)",-1
5,"(90, 5)",-1
5,"(90, 7)",-1
5,"(90, 9)",-1
5,"(90, 13)",-1
5,"(90, 14)",-1
5,"(90, 17)",-1
5,"(90, 18)",-1
5,"(90, 19)",-1
5,"(90, 20)",-1
5,"(90, 23)",-1
5,"(90, 24)",-1
5,"(90, 25)",-1
5,"(90, 27)",-1
5,"(90, 29)",-1
5,"(90, 30)",-1
5,"(90, 31)",-1
5,"(90, 33)",-1
5,"(90, 34)",-1
5,"(90, 36)",-1
5,"(90, 37)",-1
5,"(90, 38)",-1
5,"(90, 40)",-1
5,"(90, 41)",-1
5,"(90, 42)",-1
5,"(90, 43)",-1
5,"(90, 44)",-1
5,"(90, 47)",-1
5,"(90, 48)",-1
5,"(90, 51)",-1
5,"(90, 53)",-1
5,"(90, 55)",-1
5,"(90, 58)",-1
5,"(90, 60)",-1
5,"(90, 61)",-1
5,"(90, 62)",-1
5,"(90, 65)",-1
5,"(90, 66)",-1
5,"(90, 67)",-1
5,"(90, 69)",-1
5,"(90, 72)",-1
5,"(90, 73)",-1
5,"(90, 75)",-1
5,"(90, 76)",-1
5,"(90, 77)",-1
5,"(90, 81)",-1
5,"(90, 82)",-1
5,"(90, 86)",-1
5,"(90, 87)",-1
5,"(90, 88)",-1
5,"(90, 89)",-1
5,"(90, 90)",-1
5,"(90, 91)",-1
5,"(90, 95)",-1
5,"(90, 96)",-1
5,"(90, 97)",-1
5,"(90, 98)",-1
5,"(90, 99)",-1
5,"(91, 0)",-1
5,"(91, 1)",-1
5,"(91, 2)",-1
5,"(91, 5)",-1
5,"(91, 6)",-1
5,"(91, 8)",-1
5,"(91, 9)",-1
5,"(91, 10)",-1
5,"(91, 11)",-1
5,"(91, 13)",-1
5,"(91, 14)",-1
5,"(91, 16)",-1
5,"(91, 17)",-1
5,"(91, 18)",-1
5,"(91, 19)",-1
5,"(91, 21)",-1
5,"(91, 23)",-1
5,"(91, 24)",-1
5,"(91, 25)",-1
5,"(91, 26)",-1
5,"(91, 27)",-1
5,"(91, 28)",-1
5,"(91, 30)",-1
5,"(91, 31)",-1
5,"(91, 35)",-1
5,"(91, 36)",-1
5,"(91, 37)",-1
5,"(91, 39)",-1
5,"(91, 40)",-1
5,"(91, 41)",-1
5,"(91, 42)",-1
5,"(91, 44)",-1
5,"(91, 45)",-1
5,"(91, 47)",-1
5,"(91, 48)",-1
5,"(91, 51)",-1
5,"(91, 53)",-1
5,"(91, 55)",-1
5,"(91, 56)",-1
5,"(91, 57)",-1
5,"(91, 58)",-1
5,"(91, 62)",-1
5,"(91, 63)",-1
5,"(91, 65)",-1
5,"(91, 66)",-1
5,"(91, 67)",-1
5,"(91, 68)",-1
5,"(91, 69)",-1
5,"(91, 72)",-1
5,"(91, 73)",-1
5,"(91, 74)",-1
5,"(91, 75)",-1
5,"(91, 79)",-1
5,"(91, 80)",-1
5,"(91, 83)",-1
5,"(91, 84)",-1
5,"(91, 85)",-1
5,"(91, 86)",-1
5,"(91, 87)",-1
5,"(91, 89)",-1
5,"(91, 90)",-1
5,"(91, 91)",-1
5,"(91, 92)",-1
5,"(91, 93)",-1
5,"(91, 94)",-1
5,"(91, 95)",-1
5,"(91, 96)",-1
5,"(91, 98)",-1
5,"(92, 0)",-1
5,"(92, 1)",-1
5,"(92, 2)",-1
5,"(92, 3)",-1
5,"(92, 4)",-1
5,"(92, 5)",-1
5,"(92, 8)",-1
5,"(92, 9)",-1
5,"(92, 10)",-1
5,"(92, 12)",-1
5,"(92, 13)",-1
5,"(92, 16)",-1
5,"(92, 17)",-1
5,"(92, 20)",-1
5,"(92, 21)",-1
5,"(92, 22)",-1
5,"(92, 23)",-1
5,"(92, 25)",-1
5,"(92, 28)",-1
5,"(92, 29)",-1
5,"(92, 30)",-1
5,"(92, 33)",-1
5,"(92, 35)",-1
5,"(92, 36)",-1
5,"(92, 41)",-1
5,"(92, 42)",-1
5,"(92, 43)",-1
5,"(92, 48)",-1
5,"(92, 49)",-1
5,"(92, 50)",-1
5,"(92, 51)",-1
5,"(92, 53)",-1
5,"(92, 55)",-1
5,"(92, 57)",-1
5,"(92, 58)",-1
5,"(92, 60)",-1
5,"(92, 61)",-1
5,"(92, 62)",-1
5,"(92, 63)",-1
5,"(92, 65)",-1
5,"(92, 66)",-1
5,"(92, 67)",-1
5,"(92, 69)",-1
5,"(92, 70)",-1
5,"(92, 71)",-1
5,"(92, 73)",-1
5,"(92, 74)",-1
5,"(92, 75)",-1
5,"(92, 76)",-1
5,"(92, 77)",-1
5,"(92, 81)",-1
5,"(92, 82)",-1
5,"(92, 83)",-1
5,"(92, 84)",-1
5,"(92, 85)",-1
5,"(92, 87)",-1
5,"(92, 88)",-1
5,"(92, 89)",-1
5,"(92, 90)",-1
5,"(92, 91)",-1
5,"(92, 92)",-1
5,"(92, 93)",-1
5,"(92, 95)",-1
5,"(92, 96)",-1
5,"(92, 97)",-1
5,"(92, 99)",-1
5,"(93, 0)",-1
5,"(93, 1)",-1
5,"(93, 2)",-1
5,"(93, 5)",-1
5,"(93, 7)",-1
5,"(93, 8)",-1
5,"(93, 10)",-1
5,"(93, 12)",-1
5,"(93, 14)",-1
5,"(93, 15)",-1
5,"(93, 16)",-1
5,"(93, 17)",-1
5,"(93, 18)",-1
5,"(93, 19)",-1
5,"(93, 21)",-1
5,"(93, 22)",-1
5,"(93, 25)",-1
5,"(93, 26)",-1
5,"(93, 27)",-1
5,"(93, 28)",-1
5,"(93, 29)",-1
5,"(93, 30)",-1
5,"(93, 33)",-1
